InstanceId,Description,GridSize,Status,CreatedDate,CompletedDate
638193854061224500,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:36.430968+08,2023-05-11 15:03:36.829554+08
638193854061224501,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:36.957877+08,2023-05-11 15:03:37.484119+08
638193854061224502,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:37.611226+08,2023-05-11 15:03:37.996698+08
638193854061224503,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:38.120001+08,2023-05-11 15:03:38.723563+08
638193854061224504,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:38.844939+08,2023-05-11 15:03:39.32055+08
638193854061224505,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:39.440223+08,2023-05-11 15:03:39.909833+08
638193854061224506,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:40.021012+08,2023-05-11 15:03:40.470766+08
638193854061224507,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:40.580096+08,2023-05-11 15:03:41.025919+08
638193854061224508,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:41.139206+08,2023-05-11 15:03:41.56984+08
638193854061224509,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:41.673488+08,2023-05-11 15:03:42.092786+08
638193854061224510,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:42.194852+08,2023-05-11 15:03:42.608484+08
638193854061224511,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:42.705791+08,2023-05-11 15:03:42.906918+08
638193854061224512,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:43.003816+08,2023-05-11 15:03:43.400139+08
638193854061224513,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:43.496564+08,2023-05-11 15:03:43.791879+08
638193854061224514,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:43.885028+08,2023-05-11 15:03:44.264901+08
638193854061224515,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:44.35831+08,2023-05-11 15:03:44.640059+08
638193854061224516,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:44.729394+08,2023-05-11 15:03:45.107795+08
638193854061224517,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:45.196812+08,2023-05-11 15:03:45.476709+08
638193854061224518,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:45.56728+08,2023-05-11 15:03:45.848386+08
638193854061224519,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:45.939055+08,2023-05-11 15:03:46.232065+08
638193854061224520,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:46.322094+08,2023-05-11 15:03:46.6024+08
638193854061224521,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:46.691691+08,2023-05-11 15:03:46.966959+08
638193854061224522,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:47.056896+08,2023-05-11 15:03:47.344087+08
638193854061224523,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:47.433798+08,2023-05-11 15:03:47.806361+08
638193854061224524,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:47.899651+08,2023-05-11 15:03:48.276497+08
638193854061224525,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:48.367056+08,2023-05-11 15:03:48.735423+08
638193854061224526,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:48.824278+08,2023-05-11 15:03:49.193577+08
638193854061224527,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:49.282688+08,2023-05-11 15:03:49.650887+08
638193854061224528,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:49.741895+08,2023-05-11 15:03:50.109218+08
638193854061224529,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:50.197499+08,2023-05-11 15:03:50.472668+08
638193854061224530,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:50.561509+08,2023-05-11 15:03:50.933905+08
638193854061224531,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:51.029269+08,2023-05-11 15:03:51.312994+08
638193854061224532,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:51.401364+08,2023-05-11 15:03:51.6761+08
638193854061224533,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:51.766772+08,2023-05-11 15:03:52.054411+08
638193854061224534,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:52.146033+08,2023-05-11 15:03:52.337898+08
638193854061224535,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:52.426994+08,2023-05-11 15:03:52.614479+08
638193854061224536,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:52.704195+08,2023-05-11 15:03:52.98184+08
638193854061224537,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:53.072051+08,2023-05-11 15:03:53.439657+08
638193854061224538,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:53.530792+08,2023-05-11 15:03:53.901833+08
638193854061224539,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:53.996162+08,2023-05-11 15:03:54.368009+08
638193854061224540,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:54.45754+08,2023-05-11 15:03:54.734062+08
638193854061224541,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:54.822748+08,2023-05-11 15:03:55.012003+08
638193854061224542,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:55.101745+08,2023-05-11 15:03:55.47274+08
638193854061224543,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:55.562311+08,2023-05-11 15:03:55.843028+08
638193854061224544,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:55.933225+08,2023-05-11 15:03:56.225602+08
638193854061224545,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:56.316073+08,2023-05-11 15:03:56.502695+08
638193854061224546,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:56.599061+08,2023-05-11 15:03:56.8809+08
638193854061224547,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:03:56.972888+08,2023-05-11 15:03:57.352949+08
638193854061224548,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:57.445737+08,2023-05-11 15:03:57.726399+08
638193854061224549,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:57.817982+08,2023-05-11 15:03:58.194285+08
638193854061224550,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:58.284927+08,2023-05-11 15:03:58.67002+08
638193854061224551,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:58.761801+08,2023-05-11 15:03:59.138827+08
638193854061224552,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:03:59.230472+08,2023-05-11 15:03:59.507925+08
638193854061224553,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:59.598867+08,2023-05-11 15:03:59.880728+08
638193854061224554,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:03:59.971054+08,2023-05-11 15:04:00.256856+08
638193854061224555,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:00.346467+08,2023-05-11 15:04:00.714891+08
638193854061224556,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:00.803675+08,2023-05-11 15:04:01.183941+08
638193854061224557,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:01.275399+08,2023-05-11 15:04:01.553378+08
638193854061224558,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:01.641806+08,2023-05-11 15:04:01.916888+08
638193854061224559,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:02.00524+08,2023-05-11 15:04:02.380882+08
638193854061224560,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:02.471018+08,2023-05-11 15:04:02.840565+08
638193854061224561,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:02.930722+08,2023-05-11 15:04:03.207494+08
638193854061224562,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:03.296843+08,2023-05-11 15:04:03.480067+08
638193854061224563,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:03.570197+08,2023-05-11 15:04:03.937895+08
638193854061224564,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:04.027833+08,2023-05-11 15:04:04.399272+08
638193854061224565,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:04.487492+08,2023-05-11 15:04:04.861287+08
638193854061224566,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:04.95467+08,2023-05-11 15:04:05.32611+08
638193854061224567,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:04:05.415284+08,2023-05-11 15:04:05.600366+08
638193854061224568,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:05.688184+08,2023-05-11 15:04:05.966219+08
638193854061224569,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:06.063225+08,2023-05-11 15:04:06.255649+08
638193854061224570,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:06.345498+08,2023-05-11 15:04:06.713622+08
638193854061224571,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:06.80152+08,2023-05-11 15:04:07.172829+08
638193854061224572,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:07.266565+08,2023-05-11 15:04:07.547516+08
638193854061224573,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:07.637956+08,2023-05-11 15:04:08.014888+08
638193854061224574,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:08.10552+08,2023-05-11 15:04:08.477774+08
638193854061224575,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:08.567751+08,2023-05-11 15:04:08.842888+08
638193854061224576,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:04:08.932895+08,2023-05-11 15:04:09.219484+08
638193854061224577,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:09.308383+08,2023-05-11 15:04:09.582554+08
638193854061224578,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:09.670121+08,2023-05-11 15:04:09.94768+08
638193854061224579,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:10.036382+08,2023-05-11 15:04:10.398448+08
638193854061224580,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:10.487079+08,2023-05-11 15:04:10.762574+08
638193854061224581,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:04:10.853063+08,2023-05-11 15:04:11.236073+08
638193854061224582,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:11.325482+08,2023-05-11 15:04:11.510872+08
638193854061224583,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:11.60031+08,2023-05-11 15:04:11.986415+08
638193859078699125,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:12.219555+08,2023-05-11 15:12:12.519662+08
638193859078699126,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:12.618841+08,2023-05-11 15:12:13.016509+08
638193859078699127,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:13.117749+08,2023-05-11 15:12:13.419812+08
638193859078699128,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:13.516197+08,2023-05-11 15:12:13.818626+08
638193859078699129,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:13.914709+08,2023-05-11 15:12:14.219061+08
638193859078699130,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:14.317065+08,2023-05-11 15:12:14.613903+08
638193859078699131,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:14.712348+08,2023-05-11 15:12:15.008013+08
638193859078699132,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:15.102826+08,2023-05-11 15:12:15.39789+08
638193859078699133,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:12:15.497746+08,2023-05-11 15:12:15.908905+08
638193859078699134,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:16.010318+08,2023-05-11 15:12:16.329509+08
638193859078699135,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:16.428045+08,2023-05-11 15:12:16.626711+08
638193859078699136,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:12:16.722064+08,2023-05-11 15:12:17.133181+08
638193859078699137,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:17.236052+08,2023-05-11 15:12:17.630172+08
638193859078699138,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:17.729353+08,2023-05-11 15:12:18.13034+08
638193859078699139,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:18.225998+08,2023-05-11 15:12:18.52169+08
638193859078699140,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:12:18.616132+08,2023-05-11 15:12:19.020692+08
638193859078699141,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,3,2023-05-11 15:12:19.11726+08,2023-05-11 15:12:19.512532+08
638193859078699142,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:19.609709+08,2023-05-11 15:12:20.020168+08
638193859078699143,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,2,2023-05-11 15:12:20.116079+08,2023-05-11 15:12:20.417056+08
638193859078699144,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:12:20.515233+08,2023-05-11 15:12:20.91143+08
638193869106716534,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:29:12.371121+08,2023-05-11 15:29:13.19005+08
638193854061224584,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:12.076674+08,2023-05-11 15:04:12.360775+08
638193854061224585,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV1,3,1,2023-05-11 15:04:12.451446+08,2023-05-11 15:04:12.727331+08
638193854554135146,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:15.465951+08,2023-05-11 15:04:15.754128+08
638193854554135147,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:15.841296+08,2023-05-11 15:04:16.032139+08
638193854554135148,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,3,2023-05-11 15:04:16.12487+08,2023-05-11 15:04:16.489241+08
638193854554135149,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,1,2023-05-11 15:04:16.57575+08,2023-05-11 15:04:16.939747+08
638193854554135150,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:17.026714+08,2023-05-11 15:04:17.302472+08
638193854554135151,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:17.390842+08,2023-05-11 15:04:17.667389+08
638193854554135152,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:17.754729+08,2023-05-11 15:04:17.936194+08
638193854554135153,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:18.021973+08,2023-05-11 15:04:18.296299+08
638193854554135154,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,1,2023-05-11 15:04:18.381042+08,2023-05-11 15:04:18.745115+08
638193854554135155,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:18.833227+08,2023-05-11 15:04:19.018394+08
638193854554135156,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:19.105728+08,2023-05-11 15:04:19.384661+08
638193854554135157,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:19.474723+08,2023-05-11 15:04:19.753758+08
638193854554135158,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:19.842299+08,2023-05-11 15:04:20.024045+08
638193854554135159,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:20.112087+08,2023-05-11 15:04:20.385302+08
638193854554135160,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:20.474105+08,2023-05-11 15:04:20.659794+08
638193854554135161,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,3,2023-05-11 15:04:20.748044+08,2023-05-11 15:04:21.116485+08
638193854554135162,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:21.207252+08,2023-05-11 15:04:21.481631+08
638193854554135163,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:21.569554+08,2023-05-11 15:04:21.753693+08
638193854554135164,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:21.84186+08,2023-05-11 15:04:22.02472+08
638193854554135165,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:22.11161+08,2023-05-11 15:04:22.298412+08
638193854554135166,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:22.38641+08,2023-05-11 15:04:22.572885+08
638193854554135167,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:22.662172+08,2023-05-11 15:04:22.937351+08
638193854554135168,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:23.024181+08,2023-05-11 15:04:23.30205+08
638193854554135169,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:23.389542+08,2023-05-11 15:04:23.669513+08
638193854554135170,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:23.759189+08,2023-05-11 15:04:23.940609+08
638193854554135171,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:24.030692+08,2023-05-11 15:04:24.211426+08
638193854554135172,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,3,2023-05-11 15:04:24.300495+08,2023-05-11 15:04:24.663545+08
638193854554135173,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:24.7498+08,2023-05-11 15:04:25.021836+08
638193854554135174,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:25.109215+08,2023-05-11 15:04:25.291034+08
638193854554135175,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:25.379339+08,2023-05-11 15:04:25.661583+08
638193854554135176,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:25.749562+08,2023-05-11 15:04:25.932647+08
638193854554135177,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:26.027977+08,2023-05-11 15:04:26.219861+08
638193854554135178,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:26.308505+08,2023-05-11 15:04:26.488842+08
638193854554135179,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:26.578268+08,2023-05-11 15:04:26.76044+08
638193854554135180,UnitTest 2P Valid Test - P1: ComputerPlayerV1 P2: ComputerPlayerV2,3,2,2023-05-11 15:04:26.8508+08,2023-05-11 15:04:27.125534+08
